script,source_script,source_opt_bin_label,source_method,layout_method,wake_model,seed,source_highres_AEP [GWh],gb_bin_setup,run_name,iteration,phase,AEP [GWh],elapsed_sec,aep_bin_source
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,6,Gradient,712.3289310717375,168.70294890137174,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,7,Gradient,712.3374870934636,196.82010705160036,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,8,Gradient,712.3789174098157,224.93726520182898,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,9,Gradient,712.5654350105447,253.0544233520576,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,10,Gradient,713.0851276979367,281.17158150228624,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,11,Gradient,713.1380929981628,309.28873965251483,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,12,Gradient,713.1389647808446,337.4058978027435,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,13,Gradient,713.1390696777709,365.5230559529721,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,14,Gradient,713.139592206127,393.6402141032007,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,15,Gradient,713.1421940919329,421.7573722534293,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,16,Gradient,713.1546982237994,449.87453040365796,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,17,Gradient,713.2083544139826,477.9916885538866,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,18,Gradient,713.3387905437944,506.1088467041152,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,19,Gradient,713.3646047285598,534.2260048543438,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,20,Gradient,713.379412815729,562.3431630045725,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,21,Gradient,713.399070166858,590.460321154801,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,22,Gradient,713.4083917513235,618.5774793050297,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,23,Gradient,713.4099561851567,646.6946374552583,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,24,Gradient,713.4100174128478,674.811795605487,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,25,Gradient,713.4100230583778,702.9289537557156,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,26,Gradient,713.4100293443918,731.0461119059441,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,27,Gradient,713.410053291939,759.1632700561728,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,28,Gradient,713.4100719549847,787.2804282064014,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,29,Gradient,713.4101319900606,815.3975863566301,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,30,Gradient,713.4104784931292,843.5147445068586,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,31,Gradient,713.4121622176293,871.6319026570873,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,32,Gradient,713.4134314627652,899.7490608073159,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,33,Gradient,713.4164428880055,927.8662189575446,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,34,Gradient,713.4201000455157,955.9833771077732,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,35,Gradient,713.4377579936656,984.1005352580017,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,36,Gradient,713.4732378488229,1012.2176934082304,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,37,Gradient,713.5498448021006,1040.334851558459,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,38,Gradient,713.6615066408774,1068.4520097086877,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,39,Gradient,713.8299099177808,1096.5691678589162,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,40,Gradient,713.9874698376336,1124.686326009145,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,41,Gradient,713.9949039594774,1152.8034841593735,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,42,Gradient,713.9957532873152,1180.920642309602,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,43,Gradient,713.9957837776403,1209.0378004598308,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,44,Gradient,713.9960427169999,1237.1549586100593,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,45,Gradient,713.9960714269431,1265.272116760288,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,46,Gradient,713.9960764347476,1293.3892749105166,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,47,Gradient,713.9960854822577,1321.5064330607452,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,48,Gradient,713.9960907957523,1349.623591210974,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,49,Gradient,713.9961102064583,1377.7407493612025,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,50,Gradient,713.9962368024756,1405.8579075114312,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,51,Gradient,713.996514577131,1433.9750656616598,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,52,Gradient,713.9968665623129,1462.0922238118883,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,53,Gradient,713.9991665231871,1490.209381962117,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,54,Gradient,714.011395932157,1518.3265401123456,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,55,Gradient,714.0627715888604,1546.4436982625741,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,56,Gradient,714.1796308352508,1574.5608564128029,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,57,Gradient,714.2444691480046,1602.6780145630314,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,58,Gradient,714.3865749699883,1630.7951727132602,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,59,Gradient,714.3913602687619,1658.9123308634887,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,60,Gradient,714.3928095795452,1687.0294890137172,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,61,Gradient,714.3930060002265,1715.146647163946,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,62,Gradient,714.3928191356532,1743.2638053141745,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,63,Gradient,714.3930578920556,1771.3809634644033,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,64,Gradient,714.3930658874147,1799.4981216146318,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,65,Gradient,714.3930839309394,1827.6152797648604,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,66,Gradient,714.3931152885136,1855.7324379150891,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,67,Gradient,714.3931865219704,1883.8495960653177,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,68,Gradient,714.3932905309549,1911.9667542155464,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,69,Gradient,714.3939137844309,1940.083912365775,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,70,Gradient,714.3967675856094,1968.2010705160035,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,71,Gradient,714.4081297130272,1996.3182286662322,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,72,Gradient,714.4335014518874,2024.4353868164608,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,73,Gradient,714.4559569563919,2052.5525449666893,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,74,Gradient,714.4562127551967,2080.669703116918,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,75,Gradient,714.4565103190856,2108.786861267147,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,76,Gradient,714.4566156845384,2136.9040194173754,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,77,Gradient,714.457562102324,2165.021177567604,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,78,Gradient,714.458715992979,2193.1383357178324,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,79,Gradient,714.4590565815299,2221.255493868061,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,80,Gradient,714.4598455647501,2249.37265201829,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,81,Gradient,714.4599952456422,2277.4898101685185,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,82,Gradient,714.4600154884806,2305.606968318747,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,83,Gradient,714.4599979986613,2333.7241264689756,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,84,Gradient,714.4600185346553,2361.841284619204,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,85,Gradient,714.4600497659802,2389.958442769433,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,86,Gradient,714.4600025025122,2418.0756009196616,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,87,Gradient,714.4600684140327,2446.19275906989,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,88,Gradient,714.4600882446018,2474.3099172201187,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,89,Gradient,714.4601868007132,2502.427075370347,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,90,Gradient,714.4603333367231,2530.544233520576,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,91,Gradient,714.4613596492268,2558.6613916708047,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,92,Gradient,714.4666618828203,2586.7785498210333,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,93,Gradient,714.4685687908935,2614.895707971262,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,94,Gradient,714.4692012680621,2643.0128661214903,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,95,Gradient,714.4695301641566,2671.1300242717193,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,96,Gradient,714.4724126919751,2699.247182421948,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,97,Gradient,714.473665195037,2727.3643405721764,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,98,Gradient,714.4738543964467,2755.481498722405,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,99,Gradient,714.4740790675007,2783.5986568726335,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,100,Gradient,714.4741393149219,2811.7158150228624,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,101,Gradient,714.4737503483725,2839.832973173091,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,102,Gradient,714.4741987843502,2867.9501313233195,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,103,Gradient,714.4742813902959,2896.067289473548,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,104,Gradient,714.4745318925404,2924.1844476237766,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,105,Gradient,714.4747532773299,2952.3016057740056,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,106,Gradient,714.4755244513266,2980.418763924234,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,107,Gradient,714.4772704871809,3008.5359220744626,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,108,Gradient,714.4781819750015,3036.653080224691,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,109,Gradient,714.4789332051856,3064.7702383749197,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,110,Gradient,714.4808445477054,3092.8873965251482,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,111,Gradient,714.4845101295791,3121.004554675377,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,112,Gradient,714.4850259718434,3149.1217128256058,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,113,Gradient,714.4785241608062,3177.2388709758343,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,114,Gradient,714.4852120421925,3205.356029126063,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,115,Gradient,714.4853321662372,3233.4731872762914,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,116,Gradient,714.4853545893195,3261.5903454265203,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,117,Gradient,714.4852144942166,3289.707503576749,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,118,Gradient,714.4853576937107,3317.8246617269774,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,119,Gradient,714.4853705356536,3345.941819877206,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,120,Gradient,714.4853848820221,3374.0589780274345,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,121,Gradient,714.4854283772827,3402.1761361776635,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,122,Gradient,714.4856737459872,3430.293294327892,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,123,Gradient,714.4873767752954,3458.4104524781205,GB bins
RunSourceLayouts_GB_FullBins,ResultsSS,5 deg bins,SS,SmartStart,NOJ,3,712.3267720782876,wd1deg_ws3-25_step1,ResultsSS_SS_GB_seed3,124,Gradient,714.4746445128355,3486.527610628349,GB bins
