run_name,script,wake_model,seed,iteration,phase,AEP [GWh],elapsed_sec,wd_step_deg,n_wd,ws
SS_seed1,ResultsSS,NOJ,1,150,Two-step,72.60521805648179,4715.316899599973,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,151,Two-step,72.60521805648179,4744.428266800009,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,152,Two-step,72.60521805648179,4773.953921800014,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,153,Two-step,72.60521805648179,4802.994502999994,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,154,Two-step,72.60881052827077,4831.596291799971,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,155,Two-step,72.60881052827077,4860.6757676000125,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,156,Two-step,72.60881052827077,4890.848826600006,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,157,Two-step,72.60881052827077,4919.995324700023,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,158,Two-step,72.60881052827077,4949.331563099986,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,159,Two-step,72.60881052827077,4978.723073399975,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,160,Two-step,72.60881052827077,5007.414190799987,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,161,Two-step,72.60881052827077,5036.508533400018,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,162,Two-step,72.60881052827077,5065.543897100026,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,163,Two-step,72.60881052827077,5094.337734500004,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,164,Two-step,72.60881052827077,5123.054036699992,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,165,Two-step,72.60881052827077,5151.606194599997,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,166,Two-step,72.60881052827077,5179.977457900008,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,167,Two-step,72.60881052827077,5208.776945899997,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,168,Two-step,72.60881052827077,5237.641215600015,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,169,Two-step,72.60881052827077,5266.851636499981,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,170,Two-step,72.60881052827077,5296.08040669997,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,171,Two-step,72.60881052827077,5325.083779299981,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,172,Two-step,72.60955946788782,5353.91671770002,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,173,Two-step,72.60955946788782,5382.541749199969,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,174,Two-step,72.60955946788782,5411.6271537999855,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,175,Two-step,72.60955946788782,5440.652572399995,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,176,Two-step,72.60955946788782,5470.184635400015,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,177,Two-step,72.61112061127068,5499.3979354000185,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,178,Two-step,72.61112061127068,5528.379643600027,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,179,Two-step,72.61112061127068,5557.212567400013,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,180,Two-step,72.61112061127068,5586.471719500027,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,181,Two-step,72.61112061127068,5615.052274700021,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,182,Two-step,72.61112061127068,5644.210366300016,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,183,Two-step,72.61112061127068,5674.9837361000245,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,184,Two-step,72.61112061127068,5705.552881699987,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,185,Two-step,72.61112061127068,5734.68811290001,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,186,Two-step,72.61112061127068,5763.597694700002,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,187,Two-step,72.61621442734231,5792.877634099976,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,188,Two-step,72.61621442734231,5821.94054370001,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,189,Two-step,72.61621442734231,5851.302450900024,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,190,Two-step,72.61621442734231,5880.905496700027,5,72,9.6
