run_name,script,wake_model,seed,iteration,phase,AEP [GWh],elapsed_sec,random_step_schedule_D,wd_step_deg,n_wd,ws
RS_seed1,ResultsRS,NOJ,1,58,RandomSearch,70.98020815911546,21.095334260721323,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,59,RandomSearch,70.98020815911546,21.459046920388932,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,60,RandomSearch,70.98020815911546,21.82275958005654,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,61,RandomSearch,70.98020815911546,22.18647223972415,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,62,RandomSearch,70.98020815911546,22.55018489939176,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,63,RandomSearch,70.98020815911546,22.913897559059368,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,64,RandomSearch,70.98020815911546,23.277610218726977,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,65,RandomSearch,71.00904336065989,23.641322878394586,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,66,RandomSearch,71.00904336065989,24.005035538062195,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,67,RandomSearch,71.06653859606719,24.368748197729804,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,68,RandomSearch,71.06653859606719,24.732460857397413,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,69,RandomSearch,71.06653859606719,25.096173517065022,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,70,RandomSearch,71.1156367278436,25.45988617673263,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,71,RandomSearch,71.1156367278436,25.82359883640024,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,72,RandomSearch,71.1156367278436,26.18731149606785,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,73,RandomSearch,71.1156367278436,26.55102415573546,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,74,RandomSearch,71.1156367278436,26.914736815403067,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,75,RandomSearch,71.1156367278436,27.278449475070676,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,76,RandomSearch,71.16699949475671,27.642162134738285,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,77,RandomSearch,71.16699949475671,28.005874794405894,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,78,RandomSearch,71.16699949475671,28.369587454073503,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,79,RandomSearch,71.16699949475671,28.733300113741112,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,80,RandomSearch,71.16699949475671,29.09701277340872,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,81,RandomSearch,71.16699949475671,29.46072543307633,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,82,RandomSearch,71.18427282930773,29.82443809274394,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,83,RandomSearch,71.18427282930773,30.18815075241155,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,84,RandomSearch,71.18427282930773,30.551863412079157,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,85,RandomSearch,71.18427282930773,30.915576071746766,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,86,RandomSearch,71.18427282930773,31.279288731414375,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,87,RandomSearch,71.18427282930773,31.643001391081985,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,88,RandomSearch,71.18427282930773,32.00671405074959,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,89,RandomSearch,71.26992701928611,32.370426710417206,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,90,RandomSearch,71.26992701928611,32.73413937008481,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,91,RandomSearch,71.26992701928611,33.09785202975242,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,92,RandomSearch,71.28099913841467,33.46156468942003,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,93,RandomSearch,71.28099913841467,33.82527734908764,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,94,RandomSearch,71.28770400879395,34.18899000875525,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,95,RandomSearch,71.28770400879395,34.55270266842285,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,96,RandomSearch,71.28770400879395,34.916415328090466,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,97,RandomSearch,71.28770400879395,35.28012798775808,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,98,RandomSearch,71.28770400879395,35.643840647425684,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,99,RandomSearch,71.28770400879395,36.00755330709329,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,100,RandomSearch,71.28770400879395,36.3712659667609,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,101,RandomSearch,71.28770400879395,36.734978626428514,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,102,RandomSearch,71.28770400879395,37.09869128609612,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,103,RandomSearch,71.34854898632986,37.462403945763725,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
