run_name,script,wake_model,seed,iteration,phase,AEP [GWh],elapsed_sec,random_step_schedule_D,wd_step_deg,n_wd,ws
RS_seed1,ResultsRS,NOJ,1,114,RandomSearch,71.08821566632295,28.44311995599468,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,115,RandomSearch,71.08821566632295,28.692621008240245,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,116,RandomSearch,71.08821566632295,28.94212206048581,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,117,RandomSearch,71.12598322311456,29.191623112731378,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,118,RandomSearch,71.12598322311456,29.441124164976948,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,119,RandomSearch,71.18022390473908,29.690625217222514,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,120,RandomSearch,71.18022390473908,29.94012626946808,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,121,RandomSearch,71.18022390473908,30.189627321713647,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,122,RandomSearch,71.18022390473908,30.439128373959218,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,123,RandomSearch,71.18022390473908,30.688629426204784,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,124,RandomSearch,71.18315356263781,30.93813047845035,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,125,RandomSearch,71.18315356263781,31.187631530695917,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,126,RandomSearch,71.20453625278178,31.437132582941487,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,127,RandomSearch,71.20453625278178,31.686633635187054,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,128,RandomSearch,71.22103442656217,31.93613468743262,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,129,RandomSearch,71.22103442656217,32.18563573967819,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,130,RandomSearch,71.22103442656217,32.43513679192375,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,131,RandomSearch,71.22103442656217,32.68463784416932,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,132,RandomSearch,71.22103442656217,32.934138896414886,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,133,RandomSearch,71.22103442656217,33.183639948660456,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,134,RandomSearch,71.22103442656217,33.433141000906026,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,135,RandomSearch,71.22103442656217,33.68264205315159,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,136,RandomSearch,71.22103442656217,33.93214310539716,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,137,RandomSearch,71.22103442656217,34.18164415764273,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,138,RandomSearch,71.22103442656217,34.43114520988829,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,139,RandomSearch,71.22103442656217,34.68064626213386,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,140,RandomSearch,71.22103442656217,34.930147314379425,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,141,RandomSearch,71.22103442656217,35.179648366624996,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,142,RandomSearch,71.26158528601962,35.429149418870566,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,143,RandomSearch,71.28689592128497,35.67865047111613,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,144,RandomSearch,71.28689592128497,35.9281515233617,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,145,RandomSearch,71.28689592128497,36.17765257560726,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,146,RandomSearch,71.28689592128497,36.42715362785283,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,147,RandomSearch,71.28689592128497,36.6766546800984,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,148,RandomSearch,71.28689592128497,36.926155732343965,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,149,RandomSearch,71.28689592128497,37.175656784589535,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,150,RandomSearch,71.29578840634719,37.425157836835105,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,151,RandomSearch,71.29578840634719,37.67465888908067,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,152,RandomSearch,71.30594779389102,37.92415994132624,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,153,RandomSearch,71.34419914877283,38.1736609935718,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,154,RandomSearch,71.36361602409599,38.42316204581737,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,155,RandomSearch,71.36361602409599,38.67266309806294,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,156,RandomSearch,71.36361602409599,38.922164150308504,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,157,RandomSearch,71.36361602409599,39.171665202554074,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,158,RandomSearch,71.36361602409599,39.421166254799644,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,159,RandomSearch,71.36361602409599,39.67066730704521,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,160,RandomSearch,71.36361602409599,39.92016835929078,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
