wake_model,seed,gradient_iterations,method,AEP [GWh],Improvement over Horns Rev [GWh],Improvement over SmartStart [GWh],runtime_sec,recorded_gradient_iterations,smartstart_seed,smartstart_random_pct,row_type,run_name,script,gradient_iterations_setting,iteration,phase,elapsed_sec,timing_source
NOJ,2,,,72.4660109702839,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,29.0,Gradient,44.25960526224951,interpolated_from_total_runtime
NOJ,2,,,72.46622147539975,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,30.0,Gradient,45.78579854715466,interpolated_from_total_runtime
NOJ,2,,,72.46725351649985,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,31.0,Gradient,47.31199183205982,interpolated_from_total_runtime
NOJ,2,,,72.47089955333551,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,32.0,Gradient,48.83818511696497,interpolated_from_total_runtime
NOJ,2,,,72.47433136632642,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,33.0,Gradient,50.36437840187013,interpolated_from_total_runtime
NOJ,2,,,72.47781601275116,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,34.0,Gradient,51.89057168677528,interpolated_from_total_runtime
NOJ,2,,,72.48341144078174,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,35.0,Gradient,53.416764971680436,interpolated_from_total_runtime
NOJ,2,,,72.48804212259239,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,36.0,Gradient,54.94295825658559,interpolated_from_total_runtime
NOJ,2,,,72.49305506463365,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,37.0,Gradient,56.469151541490746,interpolated_from_total_runtime
NOJ,2,,,72.4945474710742,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,38.0,Gradient,57.99534482639591,interpolated_from_total_runtime
NOJ,2,,,72.49997366352707,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,39.0,Gradient,59.52153811130106,interpolated_from_total_runtime
NOJ,2,,,72.50766156427916,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,40.0,Gradient,61.04773139620622,interpolated_from_total_runtime
NOJ,2,,,72.49848290824491,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,41.0,Gradient,62.57392468111137,interpolated_from_total_runtime
NOJ,2,,,72.51662092260278,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,42.0,Gradient,64.10011796601653,interpolated_from_total_runtime
NOJ,2,,,72.51658032427036,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,43.0,Gradient,65.62631125092169,interpolated_from_total_runtime
NOJ,2,,,72.51745067912897,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,44.0,Gradient,67.15250453582684,interpolated_from_total_runtime
NOJ,2,,,72.51821009045182,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,45.0,Gradient,68.678697820732,interpolated_from_total_runtime
NOJ,2,,,72.51825403099716,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,46.0,Gradient,70.20489110563715,interpolated_from_total_runtime
NOJ,2,,,72.51826353253253,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,47.0,Gradient,71.7310843905423,interpolated_from_total_runtime
NOJ,2,,,72.51823174278896,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,48.0,Gradient,73.25727767544745,interpolated_from_total_runtime
NOJ,2,,,72.5182654743067,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,49.0,Gradient,74.78347096035262,interpolated_from_total_runtime
NOJ,2,,,72.51826717788299,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,50.0,Gradient,76.30966424525776,interpolated_from_total_runtime
NOJ,2,,,72.51827675384808,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,51.0,Gradient,77.83585753016293,interpolated_from_total_runtime
NOJ,2,,,72.51831800443098,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,52.0,Gradient,79.36205081506807,interpolated_from_total_runtime
NOJ,2,,,72.51852136598268,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,53.0,Gradient,80.88824409997324,interpolated_from_total_runtime
NOJ,2,,,72.5195341484202,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,54.0,Gradient,82.4144373848784,interpolated_from_total_runtime
NOJ,2,,,72.52446036035874,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,55.0,Gradient,83.94063066978354,interpolated_from_total_runtime
NOJ,2,,,72.54504512022939,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,56.0,Gradient,85.4668239546887,interpolated_from_total_runtime
NOJ,2,,,72.54942946507174,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,57.0,Gradient,86.99301723959385,interpolated_from_total_runtime
NOJ,2,,,72.54955838383111,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,58.0,Gradient,88.51921052449902,interpolated_from_total_runtime
NOJ,2,,,72.54963368372964,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,59.0,Gradient,90.04540380940416,interpolated_from_total_runtime
NOJ,2,,,72.54992251928806,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,60.0,Gradient,91.57159709430933,interpolated_from_total_runtime
NOJ,2,,,72.55061163862342,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,61.0,Gradient,93.09779037921447,interpolated_from_total_runtime
NOJ,2,,,72.55278793135719,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,62.0,Gradient,94.62398366411963,interpolated_from_total_runtime
NOJ,2,,,72.5559898158374,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,63.0,Gradient,96.15017694902478,interpolated_from_total_runtime
NOJ,2,,,72.55939596918152,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,64.0,Gradient,97.67637023392994,interpolated_from_total_runtime
NOJ,2,,,72.56185095905107,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,65.0,Gradient,99.2025635188351,interpolated_from_total_runtime
NOJ,2,,,72.56258861397329,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,66.0,Gradient,100.72875680374025,interpolated_from_total_runtime
NOJ,2,,,72.56266935709105,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,67.0,Gradient,102.25495008864542,interpolated_from_total_runtime
NOJ,2,,,72.5627079498599,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,68.0,Gradient,103.78114337355056,interpolated_from_total_runtime
NOJ,2,,,72.5628386401167,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,69.0,Gradient,105.30733665845572,interpolated_from_total_runtime
NOJ,2,,,72.56315922221141,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,70.0,Gradient,106.83352994336087,interpolated_from_total_runtime
NOJ,2,,,72.56385479365355,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,71.0,Gradient,108.35972322826603,interpolated_from_total_runtime
NOJ,2,,,72.56483766141184,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,72.0,Gradient,109.88591651317118,interpolated_from_total_runtime
NOJ,2,,,72.56583683815003,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,73.0,Gradient,111.41210979807634,interpolated_from_total_runtime
NOJ,2,,,72.56621536486472,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,74.0,Gradient,112.93830308298149,interpolated_from_total_runtime
NOJ,2,,,72.5662883398992,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,75.0,Gradient,114.46449636788665,interpolated_from_total_runtime
NOJ,2,,,72.56631479779179,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,76.0,Gradient,115.99068965279181,interpolated_from_total_runtime
NOJ,2,,,72.56643761560058,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,77.0,Gradient,117.51688293769696,interpolated_from_total_runtime
NOJ,2,,,72.5666471834329,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,78.0,Gradient,119.04307622260212,interpolated_from_total_runtime
NOJ,2,,,72.56709882844342,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,79.0,Gradient,120.56926950750727,interpolated_from_total_runtime
NOJ,2,,,72.56766826610018,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,80.0,Gradient,122.09546279241243,interpolated_from_total_runtime
NOJ,2,,,72.56803072179945,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,81.0,Gradient,123.62165607731758,interpolated_from_total_runtime
NOJ,2,,,72.5681825553296,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,82.0,Gradient,125.14784936222274,interpolated_from_total_runtime
NOJ,2,,,72.56824557273362,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,83.0,Gradient,126.67404264712789,interpolated_from_total_runtime
NOJ,2,,,72.56864868152414,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,84.0,Gradient,128.20023593203305,interpolated_from_total_runtime
NOJ,2,,,72.570167649572,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,85.0,Gradient,129.72642921693821,interpolated_from_total_runtime
NOJ,2,,,72.57246475676797,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,86.0,Gradient,131.25262250184338,interpolated_from_total_runtime
NOJ,2,,,72.57331858468602,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,87.0,Gradient,132.7788157867485,interpolated_from_total_runtime
NOJ,2,,,72.57478853927404,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,88.0,Gradient,134.30500907165367,interpolated_from_total_runtime
NOJ,2,,,72.57564731643382,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,89.0,Gradient,135.83120235655883,interpolated_from_total_runtime
NOJ,2,,,72.57590252444369,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,90.0,Gradient,137.357395641464,interpolated_from_total_runtime
NOJ,2,,,72.57594845211685,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,91.0,Gradient,138.88358892636913,interpolated_from_total_runtime
NOJ,2,,,72.57595175720218,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,92.0,Gradient,140.4097822112743,interpolated_from_total_runtime
NOJ,2,,,72.57595621244245,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,93.0,Gradient,141.93597549617945,interpolated_from_total_runtime
NOJ,2,,,72.57595757260194,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,94.0,Gradient,143.4621687810846,interpolated_from_total_runtime
NOJ,2,,,72.57596552622414,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,95.0,Gradient,144.98836206598975,interpolated_from_total_runtime
NOJ,2,,,72.57600714662283,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,96.0,Gradient,146.5145553508949,interpolated_from_total_runtime
NOJ,2,,,72.57622077400842,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,97.0,Gradient,148.04074863580007,interpolated_from_total_runtime
NOJ,2,,,72.5772974914808,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,98.0,Gradient,149.56694192070523,interpolated_from_total_runtime
NOJ,2,,,72.5822407659895,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,99.0,Gradient,151.0931352056104,interpolated_from_total_runtime
NOJ,2,,,72.5902744675291,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,100.0,Gradient,152.61932849051553,interpolated_from_total_runtime
NOJ,2,,,72.59155382634617,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,101.0,Gradient,154.1455217754207,interpolated_from_total_runtime
NOJ,2,,,72.59157588800556,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,102.0,Gradient,155.67171506032585,interpolated_from_total_runtime
NOJ,2,,,72.59168098124697,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,103.0,Gradient,157.197908345231,interpolated_from_total_runtime
NOJ,2,,,72.59188304336888,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,104.0,Gradient,158.72410163013615,interpolated_from_total_runtime
NOJ,2,,,72.5924463583944,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,105.0,Gradient,160.2502949150413,interpolated_from_total_runtime
NOJ,2,,,72.59320228891659,,,,,2,10,history,gradient_iterations_100_seed2,RunSS_Gradient_Iterations,100.0,106.0,Gradient,161.77648819994647,interpolated_from_total_runtime
NOJ,2,,,72.16181375217445,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,0.0,Gradient,0.0,interpolated_from_total_runtime
NOJ,2,,,72.16181375217445,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,1.0,Gradient,1.5327610197185184,interpolated_from_total_runtime
NOJ,2,,,72.16181375217445,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,2.0,Gradient,3.065522039437037,interpolated_from_total_runtime
NOJ,2,,,72.16181550745952,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,3.0,Gradient,4.5982830591555555,interpolated_from_total_runtime
NOJ,2,,,72.16182428399921,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,4.0,Gradient,6.131044078874074,interpolated_from_total_runtime
NOJ,2,,,72.16186816945724,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,5.0,Gradient,7.663805098592592,interpolated_from_total_runtime
NOJ,2,,,72.16208766562022,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,6.0,Gradient,9.196566118311111,interpolated_from_total_runtime
NOJ,2,,,72.16318711787284,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,7.0,Gradient,10.729327138029628,interpolated_from_total_runtime
NOJ,2,,,72.1687342821183,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,8.0,Gradient,12.262088157748147,interpolated_from_total_runtime
NOJ,2,,,72.19764430385321,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,9.0,Gradient,13.794849177466666,interpolated_from_total_runtime
NOJ,2,,,72.3214175110563,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,10.0,Gradient,15.327610197185184,interpolated_from_total_runtime
NOJ,2,,,72.35162893944356,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,11.0,Gradient,16.8603712169037,interpolated_from_total_runtime
NOJ,2,,,72.35177462476531,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,12.0,Gradient,18.393132236622222,interpolated_from_total_runtime
NOJ,2,,,72.35155269812392,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,13.0,Gradient,19.92589325634074,interpolated_from_total_runtime
NOJ,2,,,72.3519007602947,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,14.0,Gradient,21.458654276059256,interpolated_from_total_runtime
NOJ,2,,,72.3519030894372,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,15.0,Gradient,22.991415295777777,interpolated_from_total_runtime
NOJ,2,,,72.35190942520437,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,16.0,Gradient,24.524176315496295,interpolated_from_total_runtime
NOJ,2,,,72.3519544588321,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,17.0,Gradient,26.056937335214812,interpolated_from_total_runtime
NOJ,2,,,72.35204136923157,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,18.0,Gradient,27.589698354933333,interpolated_from_total_runtime
NOJ,2,,,72.3521477877764,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,19.0,Gradient,29.12245937465185,interpolated_from_total_runtime
NOJ,2,,,72.35270385299103,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,20.0,Gradient,30.655220394370367,interpolated_from_total_runtime
NOJ,2,,,72.35546775597909,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,21.0,Gradient,32.18798141408889,interpolated_from_total_runtime
NOJ,2,,,72.3687785616783,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,22.0,Gradient,33.7207424338074,interpolated_from_total_runtime
NOJ,2,,,72.42346485446468,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,23.0,Gradient,35.25350345352592,interpolated_from_total_runtime
NOJ,2,,,72.4626951295427,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,24.0,Gradient,36.786264473244444,interpolated_from_total_runtime
NOJ,2,,,72.4658970433107,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,25.0,Gradient,38.31902549296296,interpolated_from_total_runtime
NOJ,2,,,72.46595264311478,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,26.0,Gradient,39.85178651268148,interpolated_from_total_runtime
NOJ,2,,,72.46596476132191,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,27.0,Gradient,41.3845475324,interpolated_from_total_runtime
NOJ,2,,,72.46597147834431,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,28.0,Gradient,42.91730855211851,interpolated_from_total_runtime
NOJ,2,,,72.4660109702839,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,29.0,Gradient,44.450069571837034,interpolated_from_total_runtime
NOJ,2,,,72.46622147539975,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,30.0,Gradient,45.982830591555555,interpolated_from_total_runtime
NOJ,2,,,72.46725351649985,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,31.0,Gradient,47.51559161127407,interpolated_from_total_runtime
NOJ,2,,,72.47089955333551,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,32.0,Gradient,49.04835263099259,interpolated_from_total_runtime
NOJ,2,,,72.47433136632642,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,33.0,Gradient,50.58111365071111,interpolated_from_total_runtime
NOJ,2,,,72.47781601275116,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,34.0,Gradient,52.113874670429624,interpolated_from_total_runtime
NOJ,2,,,72.48341144078174,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,35.0,Gradient,53.646635690148145,interpolated_from_total_runtime
NOJ,2,,,72.48804212259239,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,36.0,Gradient,55.179396709866666,interpolated_from_total_runtime
NOJ,2,,,72.49305506463365,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,37.0,Gradient,56.71215772958518,interpolated_from_total_runtime
NOJ,2,,,72.4945474710742,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,38.0,Gradient,58.2449187493037,interpolated_from_total_runtime
NOJ,2,,,72.49997366352707,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,39.0,Gradient,59.77767976902222,interpolated_from_total_runtime
NOJ,2,,,72.50766156427916,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,40.0,Gradient,61.310440788740735,interpolated_from_total_runtime
NOJ,2,,,72.49848290824491,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,41.0,Gradient,62.843201808459256,interpolated_from_total_runtime
NOJ,2,,,72.51662092260278,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,42.0,Gradient,64.37596282817778,interpolated_from_total_runtime
NOJ,2,,,72.51658032427036,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,43.0,Gradient,65.9087238478963,interpolated_from_total_runtime
NOJ,2,,,72.51745067912897,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,44.0,Gradient,67.4414848676148,interpolated_from_total_runtime
NOJ,2,,,72.51821009045182,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,45.0,Gradient,68.97424588733332,interpolated_from_total_runtime
NOJ,2,,,72.51825403099716,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,46.0,Gradient,70.50700690705185,interpolated_from_total_runtime
NOJ,2,,,72.51826353253253,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,47.0,Gradient,72.03976792677037,interpolated_from_total_runtime
NOJ,2,,,72.51823174278896,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,48.0,Gradient,73.57252894648889,interpolated_from_total_runtime
NOJ,2,,,72.5182654743067,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,49.0,Gradient,75.10528996620741,interpolated_from_total_runtime
NOJ,2,,,72.51826717788299,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,50.0,Gradient,76.63805098592591,interpolated_from_total_runtime
NOJ,2,,,72.51827675384808,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,51.0,Gradient,78.17081200564444,interpolated_from_total_runtime
NOJ,2,,,72.51831800443098,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,52.0,Gradient,79.70357302536296,interpolated_from_total_runtime
NOJ,2,,,72.51852136598268,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,53.0,Gradient,81.23633404508148,interpolated_from_total_runtime
NOJ,2,,,72.5195341484202,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,54.0,Gradient,82.7690950648,interpolated_from_total_runtime
NOJ,2,,,72.52446036035874,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,55.0,Gradient,84.30185608451852,interpolated_from_total_runtime
NOJ,2,,,72.54504512022939,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,56.0,Gradient,85.83461710423703,interpolated_from_total_runtime
NOJ,2,,,72.54942946507174,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,57.0,Gradient,87.36737812395555,interpolated_from_total_runtime
NOJ,2,,,72.54955838383111,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,58.0,Gradient,88.90013914367407,interpolated_from_total_runtime
NOJ,2,,,72.54963368372964,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,59.0,Gradient,90.43290016339259,interpolated_from_total_runtime
NOJ,2,,,72.54992251928806,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,60.0,Gradient,91.96566118311111,interpolated_from_total_runtime
NOJ,2,,,72.55061163862342,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,61.0,Gradient,93.49842220282963,interpolated_from_total_runtime
NOJ,2,,,72.55278793135719,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,62.0,Gradient,95.03118322254814,interpolated_from_total_runtime
NOJ,2,,,72.5559898158374,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,63.0,Gradient,96.56394424226666,interpolated_from_total_runtime
NOJ,2,,,72.55939596918152,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,64.0,Gradient,98.09670526198518,interpolated_from_total_runtime
NOJ,2,,,72.56185095905107,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,65.0,Gradient,99.6294662817037,interpolated_from_total_runtime
NOJ,2,,,72.56258861397329,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,66.0,Gradient,101.16222730142222,interpolated_from_total_runtime
NOJ,2,,,72.56266935709105,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,67.0,Gradient,102.69498832114073,interpolated_from_total_runtime
NOJ,2,,,72.5627079498599,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,68.0,Gradient,104.22774934085925,interpolated_from_total_runtime
NOJ,2,,,72.5628386401167,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,69.0,Gradient,105.76051036057777,interpolated_from_total_runtime
NOJ,2,,,72.56315922221141,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,70.0,Gradient,107.29327138029629,interpolated_from_total_runtime
NOJ,2,,,72.56385479365355,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,71.0,Gradient,108.82603240001481,interpolated_from_total_runtime
NOJ,2,,,72.56483766141184,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,72.0,Gradient,110.35879341973333,interpolated_from_total_runtime
NOJ,2,,,72.56583683815003,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,73.0,Gradient,111.89155443945184,interpolated_from_total_runtime
NOJ,2,,,72.56621536486472,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,74.0,Gradient,113.42431545917036,interpolated_from_total_runtime
NOJ,2,,,72.5662883398992,,,,,2,10,history,gradient_iterations_200_seed2,RunSS_Gradient_Iterations,200.0,75.0,Gradient,114.95707647888888,interpolated_from_total_runtime
